id,route_name,start_id,finish_id,bus_stops
238,C4,8220DB000395,8260DB006089,"['8220DB000395', '8220DB000396', '8220DB000397', '8220DB000398', '8220DB000399', '8220DB007859', '8220DB007732', '8220DB007392', '8220DB000312', '8220DB007857', '8220DB007855', '8220DB004407', '8220DB002637', '8220DB002721', '8220DB007012', '8230DB002201', '8230DB007239', '8230DB004401', '8230DB002213', '8230DB002214', '8230DB002215', '8230DB002216', '8230DB004599', '8230DB002217', '8230DB002218', '8230DB002219', '8230DB003365', '8230DB003366', '8230DB003367', '8230DB003886', '8230DB003887', '8230DB003888', '8230DB007186', '8230DB007187', '8230DB003947', '8230DB003892', '8230DB003893', '8230DB003896', '8260DB003897', '8260DB003898', '8260DB003899', '8260DB003900', '8260DB003901', '8260DB003902', '8260DB003904', '8260DB003905', '8260DB003906', '8260DB003907', '8260DB003908', '8260DB003909', '8260DB005118', '8260DB003910', '8260DB003911', '8260DB003912', '8260DB003913', '8260DB003914', '8260DB007075', '8260DB003925', '8260DB003008', '8260DB006089']"
239,C4,8260DB003917,8220DB000353,"['8260DB003917', '8260DB003918', '8260DB003926', '8260DB007813', '8260DB007074', '8260DB003919', '8260DB003920', '8260DB003921', '8260DB003922', '8260DB003923', '8260DB003112', '8260DB003924', '8260DB003927', '8260DB003928', '8260DB003929', '8260DB007108', '8260DB003935', '8260DB003936', '8260DB007110', '8260DB003938', '8260DB003939', '8260DB003940', '8260DB003941', '8230DB003943', '8230DB003945', '8230DB003946', '8230DB004001', '8230DB003949', '8230DB003950', '8230DB003372', '8230DB003373', '8230DB003374', '8230DB002233', '8230DB002232', '8230DB002234', '8230DB002236', '8230DB005056', '8230DB002239', '8230DB002241', '8230DB002242', '8220DB007435', '8220DB002722', '8220DB004413', '8220DB001476', '8220DB007854', '8220DB007856', '8220DB007883', '8220DB000315', '8220DB000340', '8220DB007861', '8220DB000351', '8220DB000352', '8220DB000353']"
240,C5,8220DB000395,8260DB005114,"['8220DB000395', '8220DB000396', '8220DB000397', '8220DB000398', '8220DB000399', '8220DB007859', '8220DB007732', '8220DB007392', '8220DB000312', '8220DB007857', '8220DB007855', '8220DB007078', '8220DB001449', '8220DB001450', '8220DB001451', '8220DB002191', '8220DB002192', '8220DB002193', '8220DB002194', '8220DB002195', '8220DB002196', '8220DB002197', '8220DB002198', '8220DB002200', '8230DB002201', '8230DB007239', '8230DB004401', '8230DB002213', '8230DB002214', '8230DB002215', '8230DB002216', '8230DB004599', '8230DB002217', '8230DB002218', '8230DB002219', '8230DB003365', '8230DB003366', '8230DB003367', '8230DB003886', '8230DB003887', '8230DB003888', '8230DB007186', '8230DB007187', '8260DB003954', '8260DB003955', '8260DB003956', '8260DB003957', '8260DB007798', '8260DB003993', '8260DB007821', '8260DB007820', '8260DB003995', '8260DB003996', '8260DB003997', '8260DB003958', '8260DB003959', '8260DB003960', '8260DB006156', '8260DB006165', '8260DB006157', '8260DB006158', '8260DB007314', '8260DB003964', '8260DB003965', '8260DB003968', '8260DB007694', '8260DB003966', '8260DB005113', '8260DB003918', '8260DB005114']"
241,C5,8260DB007799,8220DB000353,"['8260DB007799', '8260DB003980', '8260DB006089', '8260DB003981', '8260DB003982', '8260DB007704', '8260DB003983', '8260DB003985', '8260DB003986', '8260DB007313', '8260DB006164', '8260DB007712', '8260DB006159', '8260DB006160', '8260DB006161', '8260DB003991', '8260DB07758', '8260DB007798', '8260DB003993', '8260DB007821', '8260DB007820', '8260DB003995', '8260DB003996', '8260DB003997', '8260DB003998', '8260DB003999', '8260DB004000', '8230DB004001', '8230DB003949', '8230DB003950', '8230DB003372', '8230DB003373', '8230DB003374', '8230DB002233', '8230DB002232', '8230DB002234', '8230DB002236', '8230DB005056', '8230DB002239', '8230DB002241', '8230DB002242', '8220DB002243', '8220DB002244', '8220DB002245', '8220DB002246', '8220DB002247', '8220DB002248', '8220DB002249', '8220DB002250', '8220DB002251', '8220DB001472', '8220DB004408', '8220DB001473', '8220DB001474', '8220DB001476', '8220DB007854', '8220DB007856', '8220DB007883', '8220DB000315', '8220DB000340', '8220DB007861', '8220DB000351', '8220DB000352', '8220DB000353']"
242,C6,8220DB000395,8260DB006089,"['8220DB000395', '8220DB000396', '8220DB000397', '8220DB000398', '8220DB000399', '8220DB007859', '8220DB007732', '8220DB007392', '8220DB000312', '8220DB007857', '8220DB007855', '8220DB007078', '8220DB001449', '8220DB001450', '8220DB001451', '8220DB002191', '8220DB002192', '8220DB002193', '8220DB002194', '8220DB002195', '8220DB002196', '8220DB002197', '8220DB002198', '8220DB002200', '8230DB002201', '8230DB007239', '8230DB004401', '8230DB002213', '8230DB002214', '8230DB002215', '8230DB002216', '8230DB004599', '8230DB002217', '8230DB002218', '8230DB002219', '8230DB003365', '8230DB003366', '8230DB003367', '8230DB003886', '8230DB003887', '8230DB003888', '8230DB007186', '8230DB007187', '8230DB003947', '8230DB003892', '8230DB003893', '8230DB003896', '8260DB003897', '8260DB003898', '8260DB003899', '8260DB003900', '8260DB003901', '8260DB003902', '8260DB003904', '8260DB003905', '8260DB003906', '8260DB003907', '8260DB003908', '8260DB003909', '8260DB005118', '8260DB003910', '8260DB003911', '8260DB003912', '8260DB003913', '8260DB003914', '8260DB007075', '8260DB003925', '8260DB003008', '8260DB006089']"
243,C6,8260DB003917,8220DB000353,"['8260DB003917', '8260DB003918', '8260DB003926', '8260DB007813', '8260DB007074', '8260DB003919', '8260DB003920', '8260DB003921', '8260DB003922', '8260DB003923', '8260DB003112', '8260DB003924', '8260DB003927', '8260DB003928', '8260DB003929', '8260DB007108', '8260DB003935', '8260DB003936', '8260DB007110', '8260DB003938', '8260DB003939', '8260DB003940', '8260DB003941', '8230DB003943', '8230DB003945', '8230DB003946', '8230DB004001', '8230DB003949', '8230DB003950', '8230DB003372', '8230DB003373', '8230DB003374', '8230DB002233', '8230DB002232', '8230DB002234', '8230DB002236', '8230DB005056', '8230DB002239', '8230DB002241', '8230DB002242', '8220DB002243', '8220DB002244', '8220DB002245', '8220DB002246', '8220DB002247', '8220DB002248', '8220DB002249', '8220DB002250', '8220DB002251', '8220DB001472', '8220DB004408', '8220DB001473', '8220DB001474', '8220DB001476', '8220DB007854', '8220DB007856', '8220DB007883', '8220DB000315', '8220DB000340', '8220DB007861', '8220DB000351', '8220DB000352', '8220DB000353']"
244,H1,8220DB007591,8240DB000927,"['8220DB007591', '8220DB000496', '8220DB000515', '8220DB000516', '8220DB004384', '8220DB000518', '8220DB000519', '8220DB000521', '8220DB000522', '8220DB000523', '8220DB000525', '8220DB000526', '8220DB000527', '8220DB000528', '8220DB000529', '8220DB000530', '8220DB000531', '8220DB000709', '8220DB000532', '8220DB000649', '8220DB000650', '8220DB000651', '8220DB004472', '8220DB004386', '8220DB000653', '8220DB000722', '8220DB000723', '8220DB000724', '8220DB000725', '8220DB000726', '8220DB000727', '8220DB000728', '8220DB000729', '8220DB000730', '8220DB005160', '8220DB005155', '8220DB004806', '8240DB005156', '8240DB007552', '8240DB000924', '8240DB000925', '8240DB000927']"
245,H1,8240DB000950,8220DB007569,"['8240DB000950', '8240DB000915', '8240DB000916', '8240DB000917', '8240DB000918', '8240DB000919', '8240DB007551', '8240DB004800', '8220DB005157', '8220DB005154', '8220DB004804', '8220DB000738', '8220DB000739', '8220DB000740', '8220DB000741', '8220DB000742', '8220DB000743', '8220DB000744', '8220DB000745', '8220DB000600', '8220DB000654', '8220DB000655', '8220DB000656', '8220DB000657', '8220DB000658', '8220DB000659', '8220DB000604', '8220DB000605', '8220DB000606', '8220DB000607', '8220DB000608', '8220DB000609', '8220DB000610', '8220DB000611', '8220DB000612', '8220DB000613', '8220DB000614', '8220DB000615', '8220DB000616', '8220DB000617', '8220DB000618', '8220DB000619', '8220DB000675', '8220DB000620', '8220DB007569']"
246,H2,8220DB007591,8240DB003623,"['8220DB007591', '8220DB000496', '8220DB000515', '8220DB000516', '8220DB004384', '8220DB000518', '8220DB000519', '8220DB000521', '8220DB000522', '8220DB000523', '8220DB000525', '8220DB000526', '8220DB000527', '8220DB000528', '8220DB000529', '8220DB000530', '8220DB000531', '8220DB000709', '8220DB000532', '8220DB000533', '8220DB000534', '8220DB000535', '8220DB000536', '8220DB000537', '8220DB000538', '8220DB000539', '8220DB000540', '8220DB000541', '8220DB000542', '8240DB000543', '8240DB000544', '8240DB000545', '8240DB000546', '8240DB000910', '8240DB000911', '8240DB000912', '8240DB000913', '8240DB000914', '8240DB000938', '8240DB000940', '8240DB000941', '8240DB000942', '8240DB000943', '8240DB004503', '8240DB003599', '8240DB003610', '8240DB003611', '8240DB006135', '8240DB003612', '8240DB003613', '8240DB003615', '8240DB007982', '8240DB003616', '8240DB003618', '8240DB003619', '8240DB003620', '8240DB003621', '8240DB003622', '8240DB003623']"
247,H2,8240DB003624,8220DB007569,"['8240DB003624', '8240DB003586', '8240DB003587', '8240DB003588', '8240DB003590', '8240DB003589', '8240DB003591', '8240DB003592', '8240DB003605', '8240DB003606', '8240DB003607', '8240DB003608', '8240DB003609', '8240DB003598', '8240DB004465', '8240DB000944', '8240DB000945', '8240DB000947', '8240DB000948', '8240DB007725', '8240DB000950', '8240DB000928', '8240DB000929', '8240DB000930', '8240DB000931', '8240DB000587', '8240DB000588', '8240DB000589', '8240DB000590', '8220DB000591', '8220DB000592', '8220DB000593', '8220DB000594', '8220DB000595', '8220DB000596', '8220DB000597', '8220DB000598', '8220DB000599', '8220DB000600', '8220DB000601', '8220DB000602', '8220DB000603', '8220DB000604', '8220DB000605', '8220DB000606', '8220DB000607', '8220DB000608', '8220DB000609', '8220DB000610', '8220DB000611', '8220DB000612', '8220DB000613', '8220DB000614', '8220DB000615', '8220DB000616', '8220DB000617', '8220DB000618', '8220DB000619', '8220DB000675', '8220DB000620', '8220DB007569']"
248,H3,8220DB007591,8240DB000566,"['8220DB007591', '8220DB000496', '8220DB000515', '8220DB000516', '8220DB004384', '8220DB000518', '8220DB000519', '8220DB000521', '8220DB000522', '8220DB000523', '8220DB000525', '8220DB000526', '8220DB000527', '8220DB000528', '8220DB000529', '8220DB000530', '8220DB000531', '8220DB000709', '8220DB000532', '8220DB000533', '8220DB000534', '8220DB000535', '8220DB000536', '8220DB000537', '8220DB000538', '8220DB000539', '8220DB000540', '8220DB000541', '8220DB000542', '8240DB000543', '8240DB000544', '8240DB000545', '8240DB000546', '8240DB000547', '8240DB000548', '8240DB000549', '8240DB000550', '8240DB000551', '8240DB000552', '8240DB000553', '8240DB000554', '8240DB000555', '8240DB000557', '8240DB000558', '8240DB000559', '8240DB000560', '8240DB000562', '8240DB000563', '8240DB000564', '8240DB000565', '8240DB000566']"
249,H3,8240DB000707,8220DB007569,"['8240DB000707', '8240DB000568', '8240DB000569', '8240DB000570', '8240DB000571', '8240DB000572', '8240DB000573', '8240DB000574', '8240DB000575', '8240DB000576', '8240DB000577', '8240DB000579', '8240DB000580', '8240DB000581', '8240DB000582', '8240DB000583', '8240DB000584', '8240DB000585', '8240DB000586', '8240DB000587', '8240DB000588', '8240DB000589', '8240DB000590', '8220DB000591', '8220DB000592', '8220DB000593', '8220DB000594', '8220DB000595', '8220DB000596', '8220DB000597', '8220DB000598', '8220DB000599', '8220DB000600', '8220DB000601', '8220DB000602', '8220DB000603', '8220DB000604', '8220DB000605', '8220DB000606', '8220DB000607', '8220DB000608', '8220DB000609', '8220DB000610', '8220DB000611', '8220DB000612', '8220DB000613', '8220DB000614', '8220DB000615', '8220DB000616', '8220DB000617', '8220DB000618', '8220DB000619', '8220DB000675', '8220DB000620', '8220DB007569']"
250,L53,8230DB006290,8230DB007754,"['8230DB006290', '8230DB007120', '8230DB007119', '8230DB007127', '8230DB007143', '8230DB007796', '8230DB003368', '8230DB007762', '8230DB007137', '8230DB007139', '8230DB004623', '8230DB004619', '8230DB007776', '8230DB007748', '8230DB007783', '8230DB002681', '8230DB004691', '8230DB002682', '8230DB004796', '8230DB004690', '8230DB004411', '8230DB007754']"
251,L53,8230DB004795,8230DB007118,"['8230DB004795', '8230DB07755', '8230DB004688', '8230DB004689', '8230DB004410', '8230DB002678', '8230DB007784', '8230DB007780', '8230DB007803', '8230DB007386', '8230DB004607', '8230DB007140', '8230DB007141', '8230DB007138', '8230DB007763', '8230DB003370', '8230DB007797', '8230DB007231', '8230DB007128', '8230DB007117', '8230DB007118']"
252,L54,8230DB007791,8260DB003993,"['8230DB007791', '8230DB007782', '8230DB001963', '8230DB004549', '8230DB001964', '8230DB004674', '8230DB004663', '8230DB004664', '8230DB002114', '8230DB002115', '8230DB006011', '8230DB002133', '8230DB006247', '8230DB007757', '8230DB007473', '8230DB007784', '8230DB007780', '8230DB007803', '8230DB007386', '8230DB007761', '8230DB004632', '8230DB005164', '8230DB004633', '8230DB002217', '8230DB002218', '8230DB002219', '8230DB003365', '8230DB003366', '8230DB003367', '8230DB003886', '8230DB003887', '8230DB003888', '8230DB007186', '8230DB007187', '8260DB003954', '8260DB003955', '8260DB003956', '8260DB003957', '8260DB007798', '8260DB003993']"
253,L54,8260DB007820,8230DB007781,"['8260DB007820', '8260DB003995', '8260DB003996', '8260DB003997', '8260DB003998', '8260DB003999', '8260DB004000', '8230DB004001', '8230DB003949', '8230DB003950', '8230DB003372', '8230DB003373', '8230DB003374', '8230DB002233', '8230DB002232', '8230DB004601', '8230DB005058', '8230DB004602', '8230DB007760', '8230DB004619', '8230DB007776', '8230DB007748', '8230DB007783', '8230DB002680', '8230DB007756', '8230DB007750', '8230DB002156', '8230DB006014', '8230DB002158', '8230DB002159', '8230DB004409', '8230DB004550', '8230DB004551', '8230DB001965', '8230DB001966', '8230DB007781']"
254,L58,8260DB007812,8260DB003993,"['8260DB007812', '8260DB007764', '8260DB007804', '8260DB007814', '8260DB007816', '8260DB003935', '8260DB003936', '8260DB007110', '8260DB003938', '8260DB007747', '8260DB004003', '8260DB007770', '8260DB004404', '8260DB004405', '8260DB007785', '8260DB003991', '8260DB07758', '8260DB007798', '8260DB003993']"
255,L58,8260DB007820,8260DB007765,"['8260DB007820', '8260DB003995', '8260DB003996', '8260DB003997', '8260DB003958', '8260DB003959', '8260DB007234', '8260DB004002', '8260DB005112', '8260DB007771', '8260DB007767', '8260DB007744', '8260DB003899', '8260DB003900', '8260DB003901', '8260DB003902', '8260DB003904', '8260DB007817', '8260DB007815', '8260DB007805', '8260DB007765']"
256,L59,8260DB007820,8260DB007765,"['8260DB007820', '8260DB003995', '8260DB003996', '8260DB003997', '8260DB003958', '8260DB003959', '8260DB003960', '8260DB006156', '8260DB006165', '8260DB006157', '8260DB006158', '8260DB007314', '8260DB007778', '8260DB003922', '8260DB003923', '8260DB007079', '8260DB007080', '8260DB007081', '8260DB007565', '8260DB007746', '8260DB007082', '8260DB007083', '8260DB007789', '8260DB007084', '8260DB007811', '8260DB007794', '8260DB007805', '8260DB007765']"
257,L59,8260DB007812,8260DB003993,"['8260DB007812', '8260DB007764', '8260DB007804', '8260DB007795', '8260DB007788', '8260DB007085', '8260DB007790', '8260DB007086', '8260DB007087', '8260DB007745', '8260DB007088', '8260DB007089', '8260DB007802', '8260DB007091', '8260DB003910', '8260DB003911', '8260DB007777', '8260DB007313', '8260DB006164', '8260DB007712', '8260DB006159', '8260DB006160', '8260DB006161', '8260DB003991', '8260DB07758', '8260DB007798', '8260DB003993']"
258,N4,8220DB007844,8240DB000661,"['8220DB007844', '8220DB002502', '8220DB004469', '8220DB007834', '8220DB007827', '8220DB001738', '8220DB001739', '8220DB000525', '8220DB000526', '8220DB000527', '8220DB000528', '8220DB000529', '8220DB004791', '8220DB004792', '8220DB000662', '8220DB007843', '8220DB007840', '8220DB001185', '8220DB001186', '8220DB001187', '8220DB001188', '8220DB007831', '8220DB000237', '8220DB000206', '8220DB001643', '8220DB001644', '8220DB001605', '8220DB000128', '8220DB000129', '8220DB000130', '8220DB000131', '8220DB000132', '8220DB007832', '8220DB007458', '8220DB007836', '8220DB000979', '8220DB007845', '8220DB000980', '8220DB000981', '8220DB001576', '8220DB001577', '8220DB001578', '8220DB004364', '8240DB001579', '8240DB001580', '8240DB007237', '8240DB007241', '8240DB007247', '8240DB007243', '8240DB007334', '8240DB006274', '8240DB001838', '8240DB002338', '8240DB002290', '8240DB006179', '8240DB007297', '8240DB001813', '8240DB001814', '8240DB000661']"
259,N4,8240DB004747,8220DB007842,"['8240DB004747', '8240DB002960', '8240DB001545', '8240DB001840', '8240DB001841', '8240DB001842', '8240DB007298', '8240DB002294', '8240DB006039', '8240DB001816', '8240DB006171', '8240DB004974', '8240DB004976', '8240DB002510', '8240DB007242', '8240DB007238', '8240DB007224', '8240DB001581', '8240DB001582', '8220DB004793', '8220DB006068', '8220DB001584', '8220DB000983', '8220DB000984', '8220DB000985', '8220DB000987', '8220DB000988', '8220DB000138', '8220DB000139', '8220DB000140', '8220DB000141', '8220DB000142', '8220DB000143', '8240DB001645', '8220DB001646', '8220DB000211', '8220DB000212', '8220DB007851', '8220DB007830', '8220DB001190', '8220DB001191', '8220DB001192', '8220DB001193', '8220DB001194', '8220DB001195', '8220DB007839', '8220DB000674', '8220DB004389', '8220DB004390', '8220DB000609', '8220DB000610', '8220DB000611', '8220DB000612', '8220DB000613', '8220DB001740', '8220DB007852', '8220DB002278', '8220DB002279', '8220DB007842']"
260,P29,8220DB000395,8230DB007118,"['8220DB000395', '8220DB000396', '8220DB000397', '8220DB000398', '8220DB000399', '8220DB007859', '8220DB007732', '8220DB007392', '8220DB000312', '8220DB007857', '8220DB007855', '8220DB001447', '8220DB002637', '8220DB002721', '8220DB007012', '8230DB002201', '8230DB007239', '8230DB004401', '8230DB002213', '8230DB002214', '8230DB002215', '8230DB002216', '8230DB004599', '8230DB007184', '8230DB002225', '8230DB004620', '8230DB007563', '8230DB007797', '8230DB007231', '8230DB007128', '8230DB007117', '8230DB007118']"
